"tanggal";"periode";"id";"nomor";"transaksi";"referensi";"model";"rekening";"tipe";"posisi";"laporan";"debet";"credit";"kantor";"keterangan";"active";"ip";"status";"user";"created";"modified"
"2018-10-30 18:46:32";"2018.10";"00000060428/PB/";"1000000000012";;;"3.1000";"1.1001";;;;"164000";"0";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:46:36";"2018.10";"00000060428/PB/";"1000000000013";;;"3.1000";"1.1001";;;;"168000";"0";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:14:20";"2018.07";"00000060428/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-16 14:00:20";"2018.08";"00000060428/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-18 19:39:03";"2018.09";"00000060428/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-16 18:33:09";"2018.10";"00000060428/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:46:21";"2018.10";"00000060428/PB/";"6000000000010";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:46:27";"2018.10";"00000060428/PB/";"6000000000011";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:46:32";"2018.10";"00000060428/PB/";"6000000000012";;;"1.1001";"3.1000";;;;"0";"164000";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:46:36";"2018.10";"00000060428/PB/";"6000000000013";;;"1.1001";"3.1000";;;;"0";"168000";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:14:20";"2018.07";"00000060428/PD/";"1000000000006";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-16 14:00:20";"2018.08";"00000060428/PD/";"1000000000007";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-18 19:39:03";"2018.09";"00000060428/PD/";"1000000000008";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-16 18:33:09";"2018.10";"00000060428/PD/";"1000000000009";;;"5.3000";"1.1001";;;;"1000";"0";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:14:20";"2018.07";"00000060428/PD/";"6000000000006";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-16 14:00:20";"2018.08";"00000060428/PD/";"6000000000007";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-18 19:39:03";"2018.09";"00000060428/PD/";"6000000000008";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-16 18:33:09";"2018.10";"00000060428/PD/";"6000000000009";;;"1.1001";"5.3000";;;;"0";"1000";"KSP123";"Pendapatan Denda Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:14:20";"2018.07";"00000060428/PK/";"1000000000006";;;"2.3000";"1.1001";;;;"0";"386000";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-16 14:00:20";"2018.08";"00000060428/PK/";"1000000000007";;;"2.3000";"1.1001";;;;"0";"386000";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-18 19:39:03";"2018.09";"00000060428/PK/";"1000000000008";;;"2.3000";"1.1001";;;;"0";"386000";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-16 18:33:09";"2018.10";"00000060428/PK/";"1000000000009";;;"2.3000";"1.1001";;;;"0";"386000";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:14:20";"2018.07";"00000060428/PK/";"6000000000006";;;"1.1001";"2.3000";;;;"386000";"0";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-16 14:00:20";"2018.08";"00000060428/PK/";"6000000000007";;;"1.1001";"2.3000";;;;"386000";"0";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-18 19:39:03";"2018.09";"00000060428/PK/";"6000000000008";;;"1.1001";"2.3000";;;;"386000";"0";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-16 18:33:09";"2018.10";"00000060428/PK/";"6000000000009";;;"1.1001";"2.3000";;;;"386000";"0";"KSP123";"Titipan Keluar Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:13:55";"2018.07";"00000060428/PM/";"1000000000002";;;"2.3000";"1.1001";;;;"386000";"0";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-03 13:15:37";"2018.08";"00000060428/PM/";"1000000000003";;;"2.3000";"1.1001";;;;"386000";"0";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-01 17:03:31";"2018.09";"00000060428/PM/";"1000000000004";;;"2.3000";"1.1001";;;;"386000";"0";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 10:55:32";"2018.10";"00000060428/PM/";"1000000000005";;;"2.3000";"1.1001";;;;"386000";"0";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-07 13:13:55";"2018.07";"00000060428/PM/";"6000000000002";;;"1.1001";"2.3000";;;;"0";"386000";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-08-03 13:15:37";"2018.08";"00000060428/PM/";"6000000000003";;;"1.1001";"2.3000";;;;"0";"386000";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-01 17:03:31";"2018.09";"00000060428/PM/";"6000000000004";;;"1.1001";"2.3000";;;;"0";"386000";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-01 10:55:32";"2018.10";"00000060428/PM/";"6000000000005";;;"1.1001";"2.3000";;;;"0";"386000";"KSP123";"Titipan Masuk Kontrak No. 60428";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-29 19:57:03";"2018.01";"1702060001/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"832000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60098 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:19:35";"2018.02";"1702060001/PA/";"1000000000010";;;"1.2003";"1.1001";;;;"832000";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:22:49";"2018.02";"1702060001/PA/";"1000000000011";;;"1.2003";"1.1001";;;;"832000";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-29 19:57:03";"2018.01";"1702060001/PA/";"6000000000009";;;"1.1001";"1.2003";;;;"0";"832000";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60098 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:19:35";"2018.02";"1702060001/PA/";"6000000000010";;;"1.1001";"1.2003";;;;"0";"832000";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:22:49";"2018.02";"1702060001/PA/";"6000000000011";;;"1.1001";"1.2003";;;;"0";"832000";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-29 19:57:03";"2018.01";"1702060001/PB/";"1000000000009";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60098 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:19:35";"2018.02";"1702060001/PB/";"1000000000010";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:22:49";"2018.02";"1702060001/PB/";"1000000000011";;;"3.1000";"1.1001";;;;"188000";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-29 19:57:03";"2018.01";"1702060001/PB/";"6000000000009";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 8 Kontrak No. 60098 D";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:19:35";"2018.02";"1702060001/PB/";"6000000000010";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-09 10:22:49";"2018.02";"1702060001/PB/";"6000000000011";;;"1.1001";"3.1000";;;;"0";"188000";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60098 D";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-06 20:14:22";"2018.09";"1704030004/PM/";"1000000000002";;;"2.3000";"1.1001";;;;"200000";"0";"KSP123";"Titipan Masuk Kontrak No. 60308 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:35:34";"2018.10";"1704030004/PM/";"1000000000003";;;"2.3000";"1.1001";;;;"200000";"0";"KSP123";"Titipan Masuk Kontrak No. 60308 B";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-06 20:14:22";"2018.09";"1704030004/PM/";"6000000000002";;;"1.1001";"2.3000";;;;"0";"200000";"KSP123";"Titipan Masuk Kontrak No. 60308 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-10-30 18:35:34";"2018.10";"1704030004/PM/";"6000000000003";;;"1.1001";"2.3000";;;;"0";"200000";"KSP123";"Titipan Masuk Kontrak No. 60308 B";"yes";"192.168.0.2";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:57:06";"2018.09";"1704040002/PA/";"1000000000004";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PA/";"1000000000005";;;"1.2003";"1.1001";;;;"520000";"0";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:57:06";"2018.09";"1704040002/PA/";"6000000000004";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 3 Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PA/";"6000000000005";;;"1.1001";"1.2003";;;;"0";"520000";"KSP123";"Pembayaran Angsuran ke 4 Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:57:06";"2018.09";"1704040002/PB/";"1000000000004";;;"3.1000";"1.1001";;;;"73000";"0";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PB/";"1000000000005";;;"3.1000";"1.1001";;;;"73000";"0";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:57:06";"2018.09";"1704040002/PB/";"6000000000004";;;"1.1001";"3.1000";;;;"0";"73000";"KSP123";"Pendapatan Bunga ke 3 Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PB/";"6000000000005";;;"1.1001";"3.1000";;;;"0";"73000";"KSP123";"Pendapatan Bunga ke 4 Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PK/";"1000000000005";;;"2.3000";"1.1001";;;;"0";"593000";"KSP123";"Titipan Keluar Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:43";"2018.11";"1704040002/PK/";"6000000000005";;;"1.1001";"2.3000";;;;"593000";"0";"KSP123";"Titipan Keluar Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:58:22";"2018.09";"1704040002/PM/";"1000000000002";;;"2.3000";"1.1001";;;;"500000";"0";"KSP123";"Titipan Masuk Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:25";"2018.11";"1704040002/PM/";"1000000000003";;;"2.3000";"1.1001";;;;"100000";"0";"KSP123";"Titipan Masuk Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-09-15 18:58:22";"2018.09";"1704040002/PM/";"6000000000002";;;"1.1001";"2.3000";;;;"0";"500000";"KSP123";"Titipan Masuk Kontrak No. 60280 B";"yes";"192.168.43.231";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-11-14 19:09:25";"2018.11";"1704040002/PM/";"6000000000003";;;"1.1001";"2.3000";;;;"0";"100000";"KSP123";"Titipan Masuk Kontrak No. 60280 B";"yes";"192.168.0.4";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-19 19:29:00";"2018.01";"1704260001/PA/";"1000000000010";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60245 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-21 10:06:23";"2018.02";"1704260001/PA/";"1000000000011";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:46";"2018.02";"1704260001/PA/";"1000000000012";;;"1.2003";"1.1001";;;;"867000";"0";"KSP123";"Pembayaran Angsuran ke 11 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:56";"2018.02";"1704260001/PA/";"1000000000013";;;"1.2003";"1.1001";;;;"863000";"0";"KSP123";"Pembayaran Angsuran ke 12 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-19 19:29:00";"2018.01";"1704260001/PA/";"6000000000010";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 9 Kontrak No. 60245 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-21 10:06:23";"2018.02";"1704260001/PA/";"6000000000011";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 10 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:46";"2018.02";"1704260001/PA/";"6000000000012";;;"1.1001";"1.2003";;;;"0";"867000";"KSP123";"Pembayaran Angsuran ke 11 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:56";"2018.02";"1704260001/PA/";"6000000000013";;;"1.1001";"1.2003";;;;"0";"863000";"KSP123";"Pembayaran Angsuran ke 12 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-19 19:29:00";"2018.01";"1704260001/PB/";"1000000000010";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60245 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-21 10:06:23";"2018.02";"1704260001/PB/";"1000000000011";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:46";"2018.02";"1704260001/PB/";"1000000000012";;;"3.1000";"1.1001";;;;"234000";"0";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:56";"2018.02";"1704260001/PB/";"1000000000013";;;"3.1000";"1.1001";;;;"238000";"0";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-19 19:29:00";"2018.01";"1704260001/PB/";"6000000000010";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 9 Kontrak No. 60245 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-21 10:06:23";"2018.02";"1704260001/PB/";"6000000000011";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 10 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:46";"2018.02";"1704260001/PB/";"6000000000012";;;"1.1001";"3.1000";;;;"0";"234000";"KSP123";"Pendapatan Bunga ke 11 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-02-24 14:06:56";"2018.02";"1704260001/PB/";"6000000000013";;;"1.1001";"3.1000";;;;"0";"238000";"KSP123";"Pendapatan Bunga ke 12 Kontrak No. 60245 B";"yes";"192.168.0.10";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 10:54:03";"2018.03";"1705090002/PA/";"1000000000006";;;"1.2003";"1.1001";;;;"1560000";"0";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PA/";"1000000000007";;;"1.2003";"1.1001";;;;"1560000";"0";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-20 10:56:18";"2018.07";"1705090002/PA/";"1000000000008";;;"1.2003";"1.1001";;;;"1560000";"0";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60337 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 10:54:03";"2018.03";"1705090002/PA/";"6000000000006";;;"1.1001";"1.2003";;;;"0";"1560000";"KSP123";"Pembayaran Angsuran ke 5 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PA/";"6000000000007";;;"1.1001";"1.2003";;;;"0";"1560000";"KSP123";"Pembayaran Angsuran ke 6 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-20 10:56:18";"2018.07";"1705090002/PA/";"6000000000008";;;"1.1001";"1.2003";;;;"0";"1560000";"KSP123";"Pembayaran Angsuran ke 7 Kontrak No. 60337 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 10:54:03";"2018.03";"1705090002/PB/";"1000000000006";;;"3.1000";"1.1001";;;;"422000";"0";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PB/";"1000000000007";;;"3.1000";"1.1001";;;;"422000";"0";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-20 10:56:18";"2018.07";"1705090002/PB/";"1000000000008";;;"3.1000";"1.1001";;;;"422000";"0";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60337 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 10:54:03";"2018.03";"1705090002/PB/";"6000000000006";;;"1.1001";"3.1000";;;;"0";"422000";"KSP123";"Pendapatan Bunga ke 5 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PB/";"6000000000007";;;"1.1001";"3.1000";;;;"0";"422000";"KSP123";"Pendapatan Bunga ke 6 Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-07-20 10:56:18";"2018.07";"1705090002/PB/";"6000000000008";;;"1.1001";"3.1000";;;;"0";"422000";"KSP123";"Pendapatan Bunga ke 7 Kontrak No. 60337 B";"yes";"192.168.0.16";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PK/";"1000000000007";;;"2.3000";"1.1001";;;;"0";"1318000";"KSP123";"Titipan Keluar Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:21:27";"2018.03";"1705090002/PK/";"6000000000007";;;"1.1001";"2.3000";;;;"1318000";"0";"KSP123";"Titipan Keluar Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:22:23";"2018.03";"1705090002/PM/";"1000000000005";;;"2.3000";"1.1001";;;;"345000";"0";"KSP123";"Titipan Masuk Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-03-23 13:22:23";"2018.03";"1705090002/PM/";"6000000000005";;;"1.1001";"2.3000";;;;"0";"345000";"KSP123";"Titipan Masuk Kontrak No. 60337 B";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
"2018-01-05 14:30:03";"2018.01";"1705100001/PA/";"1000000000009";;;"1.2003";"1.1001";;;;"1040000";"0";"KSP123";"Pembayaran Angsuran ke 8 Kontrak No. 60384";"yes";"127.0.0.1";;"ROOT";"0000-00-00 00:00:00";"0000-00-00 00:00:00"
